zip_code,crime_type,family_violence,occ_date,time_occ,latitude,longitude
78701,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,31,31,31,31,31
78701,BURGLARY OF VEH-NO SUSPECT/FU,152,152,152,152,152
78701,BURGLARY OF VEHICLE,606,606,606,606,606
78701,CHILD CUSTODY INTERFERE,26,26,26,26,26
78701,CHILD ENDANGERMENT- ABANDONMEN,1,1,1,1,1
78701,CIVIL DISTURBANCE/DEMO,5,5,5,5,5
78701,COMMERCIAL BRIBERY,1,1,1,1,1
78701,COUNTERFEITING,9,9,9,9,9
78701,CRASH/FAIL STOP AND RENDER AID,75,75,75,75,75
78701,CRED CARD ABUSE - OTHER,88,88,88,88,88
78701,CRED CARD ABUSE BY FORGERY,4,4,4,4,4
78701,CRIMINAL MISCHIEF,580,580,580,580,580
78701,CRIMINAL MISCHIEF BY ARSON,6,6,6,6,6
78701,CRIMINAL MISCHIEF-NO SUSPECT,38,38,38,38,38
78701,CRIMINAL TRESPASS,316,316,316,316,316
78701,CRIMINAL TRESPASS/HOTEL,44,44,44,44,44
78701,CRIMINAL TRESPASS/IN VEHICLE,9,9,9,9,9
78701,CRIMINAL TRESPASS/TRANSIENT,105,105,105,105,105
78701,CRUELTY TO ANIMALS,15,15,15,15,15
78701,CUSTODY ARREST TRAFFIC WARR,10,10,10,10,10
78701,DAMAGE CITY PROP,38,38,38,38,38
78701,DAMAGE CITY VEHICLE,42,42,42,42,42
78701,DATING DISTURBANCE,122,122,122,122,122
78701,DEADLY CONDUCT,15,15,15,15,15
78701,DEBIT CARD ABUSE,67,67,67,67,67
78701,DEL CONTROLLED SUB/NARCOTIC,20,20,20,20,20
78701,DEL CONTROLLED SUB/SYN NARC,2,2,2,2,2
78701,DEL MARIJUANA,2,2,2,2,2
78701,DEL SYNTHETIC MARIJUANA,2,2,2,2,2
78701,DISTURBANCE - OTHER,328,328,328,328,328
78701,DOC ABUSE OR THREAT,5,5,5,5,5
78701,DOC ABUSIVE LANGUAGE,4,4,4,4,4
78701,DOC DISCHARGE GUN - PUB PLACE,16,16,16,16,16
78701,DOC DISPLAY GUN/DEADLY PUB PLC,21,21,21,21,21
78701,DOC EXPOSURE,38,38,38,38,38
78701,DOC FIGHTING,169,169,169,169,169
78701,DOC OFFENSIVE GESTURE,2,2,2,2,2
78701,DOC UNREASONABLE NOISE,17,17,17,17,17
78701,DOC WINDOW PEEPING - HOTEL,1,1,1,1,1
78701,DOC WINDOW PEEPING-RESIDENCE,2,2,2,2,2
78701,DRIVING WHILE INTOX / FELONY,17,17,17,17,17
78701,DUI - AGE 16 AND UNDER,3,3,3,3,3
78701,DUI - AGE 17 TO 20,1,1,1,1,1
78701,DUMPING REFUSE NEAR HIGHWAY,1,1,1,1,1
78701,DWI,291,291,291,291,291
78701,DWI  .15 BAC OR ABOVE,53,53,53,53,53
78701,DWI - CHILD PASSENGER,3,3,3,3,3
78701,DWI - DRUG RECOGNITION EXPERT,4,4,4,4,4
78701,DWI 2ND,41,41,41,41,41
78701,ESCAPE FROM CUSTODY,2,2,2,2,2
78701,EVADING / FOOT,60,60,60,60,60
78701,EVADING / VEHICLE PURSUIT,11,11,11,11,11
78701,EVADING VEHICLE,33,33,33,33,33
78701,EXPLOITATION OF CHILD/ELDERLY,3,3,3,3,3
78701,EXPLOSIVE ORDNANCE DISPOSAL,2,2,2,2,2
78701,FAILURE TO IDENTIFY,18,18,18,18,18
78701,FALSE ALARM OR REPORT,11,11,11,11,11
78701,FALSE REPORT TO PEACE OFFICER,3,3,3,3,3
78701,FAMILY DISTURBANCE,323,323,323,323,323
78701,FAMILY DISTURBANCE/PARENTAL,3,3,3,3,3
78701,FEDERAL VIOL/OTHER,5,5,5,5,5
78701,FELONY ENHANCEMENT/ASSLT W/INJ,12,12,12,12,12
78701,FORGERY - OTHER,7,7,7,7,7
78701,FORGERY AND PASSING,40,40,40,40,40
78701,FORGERY BY MAKING,5,5,5,5,5
78701,FORGERY OF IDENTIFICATION,1,1,1,1,1
78701,FRAUD - OTHER,71,71,71,71,71
78701,GAMBLING,6,6,6,6,6
78701,GRAFFITI,52,52,52,52,52
78701,HARASSMENT,118,118,118,118,118
78701,HARASSMENT OF A PUBLIC SERVANT,21,21,21,21,21
78701,IDENTITY THEFT,164,164,164,164,164
78701,IMPERSONATING PUBLIC SERVANT,6,6,6,6,6
78701,INDECENT ASSAULT,16,16,16,16,16
78701,INDECENT EXPOSURE,38,38,38,38,38
78701,INJURY DISABLED INDIVIDUAL,6,6,6,6,6
78701,INJURY TO CHILD,1,1,1,1,1
78701,INJURY TO ELDERLY PERSON,9,9,9,9,9
78701,INTERFERE W PO SERVICE ANIMALS,11,11,11,11,11
78701,INTERFERENCE PUBLIC DUTIES,29,29,29,29,29
78701,JUSTIFIED HOMICIDE,1,1,1,1,1
78701,KIDNAPPING,1,1,1,1,1
78701,LIQUOR LAW VIOLATION/OTHER,10,10,10,10,10
78701,LITTERING,7,7,7,7,7
78701,MAIL THEFT,24,24,24,24,24
78701,MANF CONTROLLED SUB - OTHER,1,1,1,1,1
78701,MANF CONTROLLED SUB- SYN NARC,1,1,1,1,1
78701,MANF SYNTHETIC MARIJUANA,1,1,1,1,1
78701,MISAPPLY FIDUCIARY PROP,1,1,1,1,1
78701,MISREP AGE BY MINOR,16,16,16,16,16
78701,MISUSE OF OFFICIAL INFO,1,1,1,1,1
78701,MURDER,10,10,10,10,10
78701,NUISANCE ABATEMENT,10,10,10,10,10
78701,OBSCENE DISPLAY - DISTRIBUTION,2,2,2,2,2
78701,OBTAIN CONTROLLED SUB BY FRAUD,1,1,1,1,1
78701,ONLINE IMPERSONATION,6,6,6,6,6
78701,PAROLE VIOL,5,5,5,5,5
78701,POCKET PICKING,15,15,15,15,15
78701,POSS CONTROLLED SUB/NARCOTIC,204,204,204,204,204
78701,POSS CONTROLLED SUB/OTHER,9,9,9,9,9
78701,POSS CONTROLLED SUB/SYN NARC,16,16,16,16,16
78701,POSS CRIMINAL INSTRUMENT,1,1,1,1,1
78701,POSS DANG DRUG,10,10,10,10,10
78701,POSS OF ALCOHOL - AGE 17 TO 20,5,5,5,5,5
78701,POSS OF ALCOHOL-AGE 16 & UNDER,1,1,1,1,1
78701,POSS OF DRUG PARAPHERNALIA,548,548,548,548,548
78701,POSS OF FIREARM BY FELON,31,31,31,31,31
78701,POSS OF GAMBLING PARAPHERNALIA,1,1,1,1,1
78701,POSS OF PROHIBITED WEAPON,1,1,1,1,1
78701,POSS SYNTHETIC MARIJUANA,27,27,27,27,27
78701,POSS/PROMO CHILD PORNOGRAPHY,3,3,3,3,3
78701,POSSESSION OF MARIJUANA,124,124,124,124,124
78701,PROSTITUTION,3,3,3,3,3
78701,PROTECTIVE ORDER,1,1,1,1,1
78701,PUBLIC INTOX-SOBERING CENTER,55,55,55,55,55
78701,PUBLIC INTOXICATION,376,376,376,376,376
78701,PUBLIC LEWDNESS,4,4,4,4,4
78701,PURSE SNATCHING,6,6,6,6,6
78701,RECKLESS CONDUCT,1,1,1,1,1
78701,RECKLESS DAMAGE,27,27,27,27,27
78701,RENTAL CAR/FAIL TO RETURN,5,5,5,5,5
78701,RESISTING ARREST OR SEARCH,53,53,53,53,53
78701,RETALIATION,7,7,7,7,7
78701,RIOT,12,12,12,12,12
78701,ROBBERY BY ASSAULT,79,79,79,79,79
78701,ROBBERY BY THREAT,12,12,12,12,12
78701,RUNAWAY CHILD,4,4,4,4,4
78701,SALE OF DXM TO MINOR,1,1,1,1,1
78701,SALE OF LIQ WITHOUT PERMIT,1,1,1,1,1
78701,SECURING EXEC-DOC BY DECEPTION,1,1,1,1,1
78701,SEXTING/TRANSMIT SEXUAL PHOTOS,2,2,2,2,2
78701,SOLICITATION - BEGGING,1,1,1,1,1
78701,STALKING,6,6,6,6,6
78701,SUSPICIOUS PERSON,77,77,77,77,77
78701,TAKE WEAPON FRM POLICE OFFICER,3,3,3,3,3
78701,TAMPERING WITH CONSUMER PROD,5,5,5,5,5
78701,TAMPERING WITH EVIDENCE,10,10,10,10,10
78701,TAMPERING WITH GOV RECORD,3,3,3,3,3
78701,TERRORISTIC THREAT,119,119,119,119,119
78701,TERRORISTIC THREAT-FAM/DAT VIO,4,4,4,4,4
78701,TERRORISTIC THREAT-MASS CASLTY,4,4,4,4,4
78701,THEFT,1001,1001,1001,1001,1001
78701,THEFT BY EMBEZZLEMENT,3,3,3,3,3
78701,THEFT BY EXTORTION,1,1,1,1,1
78701,THEFT BY FALSE PRETEXT/BUNCO,1,1,1,1,1
78701,THEFT BY PUBLIC SERVANT,1,1,1,1,1
78701,THEFT BY SHOPLIFTING,98,98,98,98,98
78701,THEFT CATALYTIC CONVERTER,30,30,30,30,30
78701,THEFT FROM AUTO,20,20,20,20,20
78701,THEFT FROM BUILDING,31,31,31,31,31
78701,THEFT FROM PERSON,226,226,226,226,226
78701,THEFT OF AUTO PARTS,4,4,4,4,4
78701,THEFT OF BICYCLE,231,231,231,231,231
78701,THEFT OF HEAVY EQUIPMENT,1,1,1,1,1
78701,THEFT OF LICENSE PLATE,31,31,31,31,31
78701,THEFT OF METAL,3,3,3,3,3
78701,THEFT OF SERVICE,47,47,47,47,47
78701,THEFT OF TRAILER,2,2,2,2,2
78701,THEFT- APPROPRIATE STOLEN PROP,1,1,1,1,1
78701,THEFT-NO SUSPECT/FOLLOWUP,44,44,44,44,44
78701,TRAFFICKING OF PERSONS,1,1,1,1,1
78701,TRUANCY,1,1,1,1,1
78701,UCW LICENSE PREMISE,7,7,7,7,7
78701,UNLAWFUL CARRY-LIC HOLDER,3,3,3,3,3
78701,UNLAWFUL CARRYING WEAPON,133,133,133,133,133
78701,UNLAWFUL RESTRAINT,2,2,2,2,2
78701,URINATING IN PUBLIC PLACE,9,9,9,9,9
78701,VIOL CITY ORDINANCE - BOOTING,1,1,1,1,1
78701,VIOL CITY ORDINANCE - DOG,1,1,1,1,1
78701,VIOL CITY ORDINANCE - OTHER,41,41,41,41,41
78701,VIOL CITY ORDINANCE - SOUND,38,38,38,38,38
78701,VIOL CITY ORDINANCE - WRECKER,9,9,9,9,9
78701,VIOL CITY ORDINANCE -FIREWORK,1,1,1,1,1
78701,VIOL OF AGGRESSIVE CONFRONT,2,2,2,2,2
78701,VIOL OF BOND CONDITIONS,1,1,1,1,1
78701,VIOL OF CAMPING ORDINANCE,2,2,2,2,2
78701,VIOL OF EMERG PROTECTIVE ORDER,14,14,14,14,14
78701,VIOL OF PROTECTIVE ORDER,15,15,15,15,15
78701,VIOL STATE LAW - OTHER,16,16,16,16,16
78701,VIOL TEMP EX PARTE  ORDER,1,1,1,1,1
78701,VOCO - ALCOHOL  CONSUMPTION,4,4,4,4,4
78701,VOYEURISM-PEEPING TOM,2,2,2,2,2
78701,WARRANT ARREST NON TRAFFIC,83,83,83,83,83
78701,WEAPON VIOL - OTHER,2,2,2,2,2
78702,ABUSE OF 911,1,1,1,1,1
78702,AGG ASLT ENHANC STRANGL/SUFFOC,3,3,3,3,3
78702,AGG ASLT STRANGLE/SUFFOCATE,48,48,48,48,48
78702,AGG ASLT W/MOTOR VEH FAM/DAT V,2,2,2,2,2
78702,AGG ASSAULT,123,123,123,123,123
78702,AGG ASSAULT FAM/DATE VIOLENCE,34,34,34,34,34
78702,AGG ASSAULT ON PEACE OFFICER,3,3,3,3,3
78702,AGG ASSAULT WITH MOTOR VEH,4,4,4,4,4
78702,AGG KIDNAPPING FAM VIO,1,1,1,1,1
78702,AGG ROBBERY BY ASSAULT,2,2,2,2,2
78702,AGG ROBBERY/DEADLY WEAPON,35,35,35,35,35
78702,APPLIC TO REVOKE PROBATION,1,1,1,1,1
78702,ARSON,14,14,14,14,14
78702,ASSAULT BY CONTACT,127,127,127,127,127
78702,ASSAULT BY CONTACT FAM/DATING,61,61,61,61,61
78702,ASSAULT BY THREAT,156,156,156,156,156
78702,ASSAULT BY THREAT FAM/DATING,19,19,19,19,19
78702,ASSAULT OF A PREGNANT WOMAN,2,2,2,2,2
78702,ASSAULT OF PREGNANT WM-FAM/DAT,7,7,7,7,7
78702,ASSAULT ON PEACE OFFICER,4,4,4,4,4
78702,ASSAULT ON PUBLIC SERVANT,6,6,6,6,6
78702,ASSAULT W/INJURY-FAM/DATE VIOL,245,245,245,245,245
78702,ASSAULT WITH INJURY,250,250,250,250,250
78702,AUTO THEFT,295,295,295,295,295
78702,BOMB THREAT,1,1,1,1,1
78702,BREACH OF COMPUTER SECURITY,8,8,8,8,8
78702,BURG OF RES - FAM/DATING ASLT,4,4,4,4,4
78702,BURGLARY NON RESIDENCE,234,234,234,234,234
78702,BURGLARY OF COIN-OP MACHINE,7,7,7,7,7
78702,BURGLARY OF RESIDENCE,146,146,146,146,146
78702,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,72,72,72,72,72
78702,BURGLARY OF VEH-NO SUSPECT/FU,126,126,126,126,126
78702,BURGLARY OF VEHICLE,513,513,513,513,513
78702,CHILD CUSTODY INTERFERE,78,78,78,78,78
78702,CHILD ENDANGERMENT- ABANDONMEN,3,3,3,3,3
78702,CIVIL DISTURBANCE/DEMO,6,6,6,6,6
78702,COUNTERFEITING,7,7,7,7,7
78702,CRASH/FAIL STOP AND RENDER AID,51,51,51,51,51
78702,CRED CARD ABUSE - EXPIR-CANCEL,2,2,2,2,2
78702,CRED CARD ABUSE - OTHER,34,34,34,34,34
78702,CRIMES AGAINST ELDERLY,1,1,1,1,1
78702,CRIMINAL MISCHIEF,506,506,506,506,506
78702,CRIMINAL MISCHIEF BY ARSON,4,4,4,4,4
78702,CRIMINAL MISCHIEF-NO SUSPECT,18,18,18,18,18
78702,CRIMINAL SOLICITATION OF MINOR,1,1,1,1,1
78702,CRIMINAL TRESPASS,283,283,283,283,283
78702,CRIMINAL TRESPASS/HOTEL,1,1,1,1,1
78702,CRIMINAL TRESPASS/IN VEHICLE,5,5,5,5,5
78702,CRIMINAL TRESPASS/TRANSIENT,51,51,51,51,51
78702,CRUELTY TO ANIMALS,16,16,16,16,16
78702,CUSTODY ARREST TRAFFIC WARR,4,4,4,4,4
78702,DAMAGE CITY PROP,27,27,27,27,27
78702,DAMAGE CITY VEHICLE,36,36,36,36,36
78702,DATING DISTURBANCE,99,99,99,99,99
78702,DEADLY CONDUCT,23,23,23,23,23
78702,DEADLY CONDUCT FAM/DATE VIOL,3,3,3,3,3
78702,DEBIT CARD ABUSE,46,46,46,46,46
78702,DEL CONTROLLED SUB/NARCOTIC,8,8,8,8,8
78702,DEL SYNTHETIC MARIJUANA,1,1,1,1,1
78702,DISPOSAL OF SOLID WASTE,1,1,1,1,1
78702,DISTURBANCE - OTHER,215,215,215,215,215
78702,DOC ABUSE OR THREAT,1,1,1,1,1
78702,DOC ABUSIVE LANGUAGE,1,1,1,1,1
78702,DOC DISCHARGE GUN - PUB PLACE,14,14,14,14,14
78702,DOC DISCHARGE GUN - PUB ROAD,17,17,17,17,17
78702,DOC DISPLAY GUN/DEADLY PUB PLC,3,3,3,3,3
78702,DOC EXPOSURE,17,17,17,17,17
78702,DOC FIGHTING,11,11,11,11,11
78702,DOC UNREASONABLE NOISE,1,1,1,1,1
78702,DOC WINDOW PEEPING-RESIDENCE,4,4,4,4,4
78702,DRIVING WHILE INTOX / FELONY,9,9,9,9,9
78702,DUMPING REFUSE NEAR HIGHWAY,1,1,1,1,1
78702,DWI,116,116,116,116,116
78702,DWI  .15 BAC OR ABOVE,37,37,37,37,37
78702,DWI - CHILD PASSENGER,1,1,1,1,1
78702,DWI - DRUG RECOGNITION EXPERT,5,5,5,5,5
78702,DWI 2ND,27,27,27,27,27
78702,EVADING / FOOT,17,17,17,17,17
78702,EVADING / VEHICLE PURSUIT,7,7,7,7,7
78702,EVADING VEHICLE,36,36,36,36,36
78702,EXPLOITATION OF CHILD/ELDERLY,4,4,4,4,4
78702,EXPLOSIVE ORDNANCE DISPOSAL,4,4,4,4,4
78702,FAILURE TO IDENTIFY,8,8,8,8,8
78702,FALSE ALARM OR REPORT,7,7,7,7,7
78702,FALSE REPORT TO PEACE OFFICER,6,6,6,6,6
78702,FALSE STATEMENT -OBTAIN CREDIT,1,1,1,1,1
78702,FAMILY DISTURBANCE,644,644,644,644,644
78702,FAMILY DISTURBANCE/PARENTAL,37,37,37,37,37
78702,FELONY ENHANCEMENT/ASSLT W/INJ,19,19,19,19,19
78702,FORGERY - OTHER,6,6,6,6,6
78702,FORGERY AND PASSING,35,35,35,35,35
78702,FORGERY BY MAKING,3,3,3,3,3
78702,FORGERY OF IDENTIFICATION,1,1,1,1,1
78702,FRAUD - OTHER,104,104,104,104,104
78702,FRAUD FILING FINANCE STATEMENT,1,1,1,1,1
78702,FRAUD-CARD SKIMMER,1,1,1,1,1
78702,GRAFFITI,53,53,53,53,53
78702,HARASSMENT,211,211,211,211,211
78702,HARASSMENT OF A PUBLIC SERVANT,10,10,10,10,10
78702,IDENTITY THEFT,139,139,139,139,139
78702,IMPERSONATING PUBLIC SERVANT,1,1,1,1,1
78702,INDECENT ASSAULT,7,7,7,7,7
78702,INDECENT EXPOSURE,21,21,21,21,21
78702,INHALANT ABUSE,1,1,1,1,1
78702,INJ TO DISABLED  FAM/DATE VIOL,1,1,1,1,1
78702,INJ TO ELDERLY   FAM/DATE VIOL,4,4,4,4,4
78702,INJURY DISABLED INDIVIDUAL,12,12,12,12,12
78702,INJURY TO CHILD,5,5,5,5,5
78702,INJURY TO CHILD (CARE/CUSTODY),2,2,2,2,2
78702,INJURY TO ELDERLY PERSON,7,7,7,7,7
78702,INTER EMERG PHONECALL FAM/DATE,1,1,1,1,1
78702,INTERFERING W/EMERG PHONE CALL,2,2,2,2,2
78702,LIQUOR LAW VIOLATION/OTHER,3,3,3,3,3
78702,MAIL THEFT,76,76,76,76,76
78702,MANF CONTROLLED SUB - OTHER,1,1,1,1,1
78702,MANF CONTROLLED SUB- SYN NARC,1,1,1,1,1
78702,MISAPPLY FIDUCIARY PROP,1,1,1,1,1
78702,MURDER,3,3,3,3,3
78702,ONLINE IMPERSONATION,7,7,7,7,7
78702,ONLINE SOLICITATION OF A MINOR,1,1,1,1,1
78702,POSS CONTROLLED SUB/NARCOTIC,145,145,145,145,145
78702,POSS CONTROLLED SUB/OTHER,2,2,2,2,2
78702,POSS CONTROLLED SUB/SYN NARC,3,3,3,3,3
78702,POSS DANG DRUG,3,3,3,3,3
78702,POSS OF DRUG PARAPHERNALIA,73,73,73,73,73
78702,POSS OF FIREARM BY FELON,25,25,25,25,25
78702,POSS OF PROHIBITED WEAPON,1,1,1,1,1
78702,POSS SYNTHETIC MARIJUANA,3,3,3,3,3
78702,POSS/PROMO CHILD PORNOGRAPHY,3,3,3,3,3
78702,POSSESSION OF FORGED WRITING,2,2,2,2,2
78702,POSSESSION OF MARIJUANA,71,71,71,71,71
78702,PROMOTION OF PROSTITUTION,1,1,1,1,1
78702,PROSTITUTION,4,4,4,4,4
78702,PROTECTIVE ORDER,9,9,9,9,9
78702,PUBLIC INTOX-SOBERING CENTER,17,17,17,17,17
78702,PUBLIC INTOXICATION,89,89,89,89,89
78702,RECKLESS DAMAGE,6,6,6,6,6
78702,RENTAL CAR/FAIL TO RETURN,2,2,2,2,2
78702,RESISTING ARREST OR SEARCH,11,11,11,11,11
78702,RETALIATION,3,3,3,3,3
78702,ROBBERY BY ASSAULT,24,24,24,24,24
78702,ROBBERY BY THREAT,10,10,10,10,10
78702,RUNAWAY CHILD,35,35,35,35,35
78702,SEXTING/TRANSMIT SEXUAL PHOTOS,1,1,1,1,1
78702,STALKING,7,7,7,7,7
78702,SUSPICIOUS PERSON,64,64,64,64,64
78702,TAMPERING WITH EVIDENCE,2,2,2,2,2
78702,TERRORISTIC THREAT,66,66,66,66,66
78702,TERRORISTIC THREAT-FAM/DAT VIO,13,13,13,13,13
78702,TERRORISTIC THREAT-MASS CASLTY,1,1,1,1,1
78702,THEFT,577,577,577,577,577
78702,THEFT BY CHECK,1,1,1,1,1
78702,THEFT BY EXTORTION,2,2,2,2,2
78702,THEFT BY FALSE PRETEXT/BUNCO,1,1,1,1,1
78702,THEFT BY SHOPLIFTING,142,142,142,142,142
78702,THEFT CATALYTIC CONVERTER,79,79,79,79,79
78702,THEFT FROM AUTO,17,17,17,17,17
78702,THEFT FROM BUILDING,23,23,23,23,23
78702,THEFT FROM PERSON,20,20,20,20,20
78702,THEFT OF AUTO PARTS,19,19,19,19,19
78702,THEFT OF BICYCLE,248,248,248,248,248
78702,THEFT OF HEAVY EQUIPMENT,5,5,5,5,5
78702,THEFT OF LICENSE PLATE,38,38,38,38,38
78702,THEFT OF METAL,8,8,8,8,8
78702,THEFT OF SERVICE,16,16,16,16,16
78702,THEFT OF TRAILER,9,9,9,9,9
78702,THEFT- APPROPRIATE STOLEN PROP,2,2,2,2,2
78702,THEFT-NO SUSPECT/FOLLOWUP,9,9,9,9,9
78702,UNLAWFUL CARRYING WEAPON,35,35,35,35,35
78702,UNLAWFUL RESTRAINT,2,2,2,2,2
78702,UNLAWFUL RESTRAINT FAM/DAT VIO,4,4,4,4,4
78702,URINATING IN PUBLIC PLACE,1,1,1,1,1
78702,VIOL CITY ORDINANCE - BOOTING,2,2,2,2,2
78702,VIOL CITY ORDINANCE - OTHER,11,11,11,11,11
78702,VIOL CITY ORDINANCE - WRECKER,3,3,3,3,3
78702,VIOL OF BOND CONDITIONS,3,3,3,3,3
78702,VIOL OF CAMPING ORDINANCE,1,1,1,1,1
78702,VIOL OF EMERG PROTECTIVE ORDER,15,15,15,15,15
78702,VIOL OF PROTECTIVE ORDER,21,21,21,21,21
78702,VIOL STATE LAW - OTHER,9,9,9,9,9
78702,VIOL STAY AWAY ORDER,2,2,2,2,2
78702,VOYEURISM-PEEPING TOM,1,1,1,1,1
78702,WARRANT ARREST NON TRAFFIC,9,9,9,9,9
78702,WEAPON VIOL - OTHER,2,2,2,2,2
78703,AGG ASLT ENHANC STRANGL/SUFFOC,1,1,1,1,1
78703,AGG ASLT STRANGLE/SUFFOCATE,3,3,3,3,3
78703,AGG ASSAULT,6,6,6,6,6
78703,AGG ASSAULT FAM/DATE VIOLENCE,7,7,7,7,7
78703,AGG ASSAULT WITH MOTOR VEH,1,1,1,1,1
78703,AGG ROBBERY BY ASSAULT,1,1,1,1,1
78703,AGG ROBBERY/DEADLY WEAPON,2,2,2,2,2
78703,ASSAULT BY CONTACT,39,39,39,39,39
78703,ASSAULT BY CONTACT FAM/DATING,5,5,5,5,5
78703,ASSAULT BY THREAT,28,28,28,28,28
78703,ASSAULT BY THREAT FAM/DATING,3,3,3,3,3
78703,ASSAULT OF A PREGNANT WOMAN,1,1,1,1,1
78703,ASSAULT ON PEACE OFFICER,2,2,2,2,2
78703,ASSAULT ON PUBLIC SERVANT,2,2,2,2,2
78703,ASSAULT W/INJURY-FAM/DATE VIOL,28,28,28,28,28
78703,ASSAULT WITH INJURY,38,38,38,38,38
78703,AUTO THEFT,125,125,125,125,125
78703,BOMB THREAT,1,1,1,1,1
78703,BREACH OF COMPUTER SECURITY,6,6,6,6,6
78703,BURGLARY NON RESIDENCE,56,56,56,56,56
78703,BURGLARY OF RESIDENCE,49,49,49,49,49
78703,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,43,43,43,43,43
78703,BURGLARY OF VEH-NO SUSPECT/FU,106,106,106,106,106
78703,BURGLARY OF VEHICLE,491,491,491,491,491
78703,CHILD CUSTODY INTERFERE,8,8,8,8,8
78703,CIVIL DISTURBANCE/DEMO,2,2,2,2,2
78703,COUNTERFEITING,2,2,2,2,2
78703,CRASH/FAIL STOP AND RENDER AID,13,13,13,13,13
78703,CRASH/INTOXICATION ASSAULT,1,1,1,1,1
78703,CRED CARD ABUSE - OTHER,31,31,31,31,31
78703,CRIMES AGAINST ELDERLY,2,2,2,2,2
78703,CRIMINAL MISCHIEF,121,121,121,121,121
78703,CRIMINAL MISCHIEF-NO SUSPECT,4,4,4,4,4
78703,CRIMINAL TRESPASS,46,46,46,46,46
78703,CRIMINAL TRESPASS/IN VEHICLE,1,1,1,1,1
78703,CRIMINAL TRESPASS/TRANSIENT,9,9,9,9,9
78703,CRUELTY TO ANIMALS,9,9,9,9,9
78703,DAMAGE CITY PROP,3,3,3,3,3
78703,DAMAGE CITY VEHICLE,2,2,2,2,2
78703,DATING DISTURBANCE,22,22,22,22,22
78703,DEADLY CONDUCT,2,2,2,2,2
78703,DEBIT CARD ABUSE,11,11,11,11,11
78703,DEL CONTROLLED SUB/NARCOTIC,3,3,3,3,3
78703,DISTRIB HARMFUL MATERIAL MINOR,1,1,1,1,1
78703,DISTURBANCE - OTHER,57,57,57,57,57
78703,DOC DISCHARGE GUN - PUB PLACE,1,1,1,1,1
78703,DOC EXPOSURE,4,4,4,4,4
78703,DOC FIGHTING,1,1,1,1,1
78703,DOC UNREASONABLE NOISE,1,1,1,1,1
78703,DOC WINDOW PEEPING-RESIDENCE,4,4,4,4,4
78703,DRIVING WHILE INTOX / FELONY,5,5,5,5,5
78703,DUI - AGE 16 AND UNDER,1,1,1,1,1
78703,DUI - AGE 17 TO 20,1,1,1,1,1
78703,DWI,125,125,125,125,125
78703,DWI  .15 BAC OR ABOVE,14,14,14,14,14
78703,DWI - CHILD PASSENGER,2,2,2,2,2
78703,DWI - DRUG RECOGNITION EXPERT,5,5,5,5,5
78703,DWI 2ND,19,19,19,19,19
78703,EVADING / FOOT,1,1,1,1,1
78703,FAILURE TO IDENTIFY,3,3,3,3,3
78703,FALSE ALARM OR REPORT,1,1,1,1,1
78703,FALSE REPORT TO PEACE OFFICER,1,1,1,1,1
78703,FAMILY DISTURBANCE,129,129,129,129,129
78703,FAMILY DISTURBANCE/PARENTAL,18,18,18,18,18
78703,FORGERY - OTHER,1,1,1,1,1
78703,FORGERY AND PASSING,33,33,33,33,33
78703,FORGERY BY ALTERATION,2,2,2,2,2
78703,FRAUD - OTHER,48,48,48,48,48
78703,FRAUD-CARD SKIMMER,4,4,4,4,4
78703,GRAFFITI,11,11,11,11,11
78703,HARASSMENT,64,64,64,64,64
78703,HARASSMENT OF A PUBLIC SERVANT,1,1,1,1,1
78703,HAZING,1,1,1,1,1
78703,IDENTITY THEFT,129,129,129,129,129
78703,IDENTITY THEFT-TAX RETURNS,1,1,1,1,1
78703,IMPERSONATING PUBLIC SERVANT,1,1,1,1,1
78703,INDECENT ASSAULT,2,2,2,2,2
78703,INDECENT EXPOSURE,6,6,6,6,6
78703,INJ TO ELDERLY   FAM/DATE VIOL,4,4,4,4,4
78703,INJURY TO CHILD,2,2,2,2,2
78703,INJURY TO CHILD (CARE/CUSTODY),1,1,1,1,1
78703,INJURY TO ELDERLY PERSON,4,4,4,4,4
78703,INTERFERING W/EMERG PHONE CALL,1,1,1,1,1
78703,LIQUOR LAW VIOLATION/OTHER,2,2,2,2,2
78703,MAIL THEFT,39,39,39,39,39
78703,NUISANCE ABATEMENT,1,1,1,1,1
78703,OBTAIN DANG DRUG BY FRAUD,2,2,2,2,2
78703,ONLINE IMPERSONATION,5,5,5,5,5
78703,POSS CONTROLLED SUB/NARCOTIC,24,24,24,24,24
78703,POSS CONTROLLED SUB/OTHER,2,2,2,2,2
78703,POSS OF DRUG PARAPHERNALIA,5,5,5,5,5
78703,POSS OF FIREARM BY FELON,3,3,3,3,3
78703,POSSESSION OF MARIJUANA,7,7,7,7,7
78703,PROTECTIVE ORDER,2,2,2,2,2
78703,PUBLIC INTOX-SOBERING CENTER,3,3,3,3,3
78703,PUBLIC INTOXICATION,19,19,19,19,19
78703,RECKLESS DAMAGE,5,5,5,5,5
78703,REPEAT RUNAWAY,1,1,1,1,1
78703,RESISTING ARREST OR SEARCH,3,3,3,3,3
78703,RETALIATION,1,1,1,1,1
